Date,User,Tweet,Translated_Tweet
2022-06-15 01:50:41+00:00,TheRajesh_10,transformation towards mission unparalleled physicswallah,transformation towards mission unparalleled physicswallah
2022-06-15 01:50:37+00:00,TheRajesh_10,true example consistency handwork story inspiring close heart physicswallah,true example consistency handwork story inspiring close heart physicswallah
2022-06-14 18:00:03+00:00,DrAmanRathore,kota became real battle field edtech company aakash byjus unacademy physic wallah set launch offline centre kota much exciting witness edtech battle allen physicswallah unacademy resonanace vibrant motion kota,kota became real battle field edtech company aakash byjus unacademy physic wallah set launch offline centre kota much exciting witness edtech battle allen physicswallah unacademy resonanace vibrant motion kota
2022-06-14 16:00:09+00:00,AbhiramK_01,hypocrisy ki bhi seema hoti hai pw physicswallah,There is a limit to hypocrisy too.
2022-06-14 09:39:07+00:00,ListedFans,journey unicorn here leveraged creatoreconomy join india unicorn club physicswallah alakhpandey edtech creatoreconomy,journey unicorn here leveraged creatoreconomy join india unicorn club physicswallah alakhpandey edtech creatoreconomy
2022-06-14 08:02:00+00:00,DrVivekBindra,30 सल क उमर म दश क 101व unicorn खड करन वल और टयशन टचर स सफर शर करन वल _ आ रह ह bada bharat show म कल शम 4 बज हमर youtube channel पर physicswallah alakhpandey thebadabharatshow drvivekbindra,101st unicorn of the decade at the age of 30 years 101st unicorn khad karan wal and tuition teacher safar shar karan wal _ aa rahe hai bada bharat show kal sham 4 baj hum humar youtube channel par physicswallah alakhpandey thebadabharatshow drvivekbindra
2022-06-14 07:49:07+00:00,BadaBusinessOff,30 सल क उमर म दश क 101व unicorn खड करन वल परयगरज क टयशन टचर _ आ रह ह bada bharat show म कल शम 4 बज हमर youtube channel पर physicswallah alakhpandey thebadabharatshow drvivekbindra badabusiness,"At the age of 30 years, the 101st unicorn of the show, the tuition teacher of Karanwal Parigaraj _ is coming in bada bharat show tomorrow at 4 pm on our youtube channel physicswallah alakhpandey thebadabharatshow drvivekbindra badabusiness"
2022-06-14 06:47:02+00:00,musk1729,sir please change math teacher ajuna jee 2024 batch unki jgh sachin sir ko lagiye please sidharth sir achhe se nhi pdha paarhe unka method alag h sabko dikkat arhi h damjhne physicswallah alakhpandey,sir please change math teacher ajuna jee 2024 batch unki jgh sachin sir ko lagiye please sidharth sir
2022-06-14 06:05:02+00:00,DipHire,_neal yes example physicswallah,_neal yes example physicswallah
2022-06-14 04:11:20+00:00,DrVivekBindra,free youtube channel raising 100m fund series join unicorn club edtech physicswallah startup unicorn,free youtube channel raising 100m fund series join unicorn club edtech physicswallah startup unicorn
2022-06-14 03:43:10+00:00,pramugdha,according expert hybrid future edtech startup offer mix offline online mode learning cope subdued demand byjus vedantu unacademy physicswallah hobspace,according expert hybrid future edtech startup offer mix offline online mode learning cope subdued demand byjus vedantu unacademy physicswallah hobspace
2022-06-14 03:00:02+00:00,dellyranksindia,newlyminted unicorn physicswallah zero personal coaching space 100million alakhpandey personalcoachingsegment physicswallah regionallanguage,newly minted unicorn physics wallah zero personal coaching space 100million alakh pandey personalcoachingsegment physicswallah regionallanguage
2022-06-13 11:18:19+00:00,DrVivekBindra,झपडपटट स उठकर unicorn सटरटअप खड करन वल physic wallah क founder amp ceo _ क सघरष क कहन जनन क लए दखए bada bharat show अभ download कर bada business community app physicswallah alakhpandey thebadabharatshow,Rise up from a lurch and create unicorn startup Karanwal physic wallah founder amp ceo
2022-06-13 11:17:47+00:00,TRIVEDIPRIYANS2,झपडपटट स उठकर unicorn सटरटअप खड करन वल physic wallah क founder amp ceo _ क सघरष क कहन जनन क लए दखए bada bharat show अभ download कर bada business community app physicswallah alakhpandey thebadabharatshow,Rise up from a lurch and create unicorn startup Karanwal physic wallah founder amp ceo
2022-06-13 11:16:20+00:00,BadaBusinessOff,झपडपटट स उठकर unicorn सटरटअप खड करन वल physic wallah क founder amp ceo _ क सघरष क कहन जनन क लए दखए bada bharat show अभ download कर bada business community app physicswallah alakhpandey thebadabharatshow,Rise up from a lurch and create unicorn startup Karanwal physic wallah founder amp ceo
2022-06-13 09:17:37+00:00,Arkojyoti87,big edtech physicswallah unacademy byjuc everyone help build skill skill centre could open let make people employable let stop discriminating based college,big edtech physics wallah unacademy byjus everyone help build skill skill centre could open let make people employable let stop discriminating based college
2022-06-13 08:30:16+00:00,aadarsh70560361,rub iron shine replace iron rub hardwork shine success alakhpandey physicswallah student,rub iron shine replace iron rub hard work shine success alakh pandey physics wallah student
2022-06-13 08:02:52+00:00,nammangoyal,2 physicswallah ceo alakh pandey _ fund raised 100m round type series valuation 11b physicswallah alakhpandey unicorn funding startup 27,2 physicswallah ceo alakh pandey _ fund raised 100m round type series valuation 11b physicswallah alakhpandey unicorn funding startup 27
2022-06-13 07:30:02+00:00,EntrepreneurIND,wanting pilot actor anything led success alakh pandey commenced hometutoring class 6 physicswallah alakhpandey,wanting pilot actor anything led success alakh pandey commenced home tutoring class 6 physics wallah alakh pandey
2022-06-13 05:38:37+00:00,Ken_flix,saab 75 crore reject karne wale nahi hote physicswallah alakhpandey,saab 75 crore reject karne wale nahi hote physics wallah alakh pandey
2022-06-13 04:06:55+00:00,sandeepohri,weekly round activity funding space iiflhome finance cred physicswallah flexiloans stole limelight mint,weekly round activity funding space iiflhome finance cred physicswallah flexiloans stole limelight mint
2022-06-13 04:06:53+00:00,Subhrajyoti0322,alakh pandey going steve job generation education industry physicswallah edtech aatmanirbharbharat,alak pandey going steve jobs generations education industry physicswallah edtech aatmanirbhar bharat
2022-06-12 21:44:40+00:00,venomistic1,finally chapter conceptual numericals iz physicswallah,finally chapter conceptual numericals iz physicswallah
2022-06-12 18:09:30+00:00,mkarankhanna,physic ke aadhe chapter cut physic exam student physicswallah,physics ke aadhe chapter cut physics exam student physicswallah
2022-06-12 14:35:26+00:00,Arpit29824904,tweet everyone pronounce physic वलह guy physic वल unicorn physicswallah alakhpandey,tweet everyone pronounce physic वलह guy physic वल unicorn physicswallah alakhpandey
2022-06-12 12:39:02+00:00,latestgrouplin,physicswallah physicswallahapk physicswallahmodapk hindimeinjankari,physicswallah physicswallahapk physicswallahmodapk hindimeinjankari
2022-06-12 08:02:38+00:00,Inc42,2how newlyminted unicorn pw physicswallah built profitable edtech startup take byjus unacademy giant staying bootstrapped five year here pw story far,2how newlyminted unicorn pw physicswallah built profitable edtech startup take byjus unacademy giant staying bootstrapped five year here pw story far
2022-06-12 07:19:15+00:00,mbbsfromukraine,अपन कम नह रकन चहए लग आत जत रहग alakh pandey sir founder physicswallah,don't put your self down
2022-06-12 07:11:46+00:00,GoodreturnsHi,physicswallah 75 करड र क नकर छड बनई अपन 777 करड र क कपन physicswallah फजकसवल businessidea कमई,physicswallah 75 credit card stickers made your own 777 credit card coupons physicswallah fidget business idea
2022-06-12 05:05:25+00:00,FinancialSangam,physicswallah alakhpandey,physicswallah alakhpandey
2022-06-12 04:00:55+00:00,rrr202027,physicswallah alakhpandey neetug2022,physicswallah alakhpandey neetug2022
2022-06-11 17:33:07+00:00,thebeechbencher,haan bhai haan ye wahi teacher hain jo aapko nobita se dekisugi banaa dein physicswallah,yes brother yes he is the same teacher who can make you dekisugi from nobita
2022-06-11 15:24:20+00:00,Rohittiwarimi2,newprofilepic rastebadlo_manjilnahi physicswallah,Nuprophilipic waybadlo_manzilnahi fasiksualallah
2022-06-11 15:16:56+00:00,marketing_motiv,college dropout prayagraj built profitable unicorn startup physic wallah amazing story alakh pandey physicswallah physic alakhpandey,college dropout prayagraj built profitable unicorn startup physicswallah amazing story alakh pandey physicswallah physics alakh pandey
2022-06-11 14:55:08+00:00,AmanChandervan3,motivational physicswallah,motivational physicswallah
2022-06-11 13:13:25+00:00,thefinberg,physicswallah becomes 101 unicorn edtech startup physicswallah recently raised funding 100 million westbridgecapital gsvventures,physicswallah becomes 101 unicorn edtech startup physicswallah recently raised funding 100 million westbridgecapital gsvventures
2022-06-11 12:22:20+00:00,AsianetNewsSN,ಸವರ ರಪಯಗ ಸಹಸ ಮಡತದದ ಹಡಗ ಇದ 1 ಬಲಯನ ಡಲರ ಕಪನ ಮಲಕ _ alakhpandey business physicswallah prayagraj edtech,Savara rapayaga sahasa madatadada hadaga ida 1 balyana dalara kapana malaka _ alakhpandey business physicswallah prayagraj edtech
2022-06-11 10:09:54+00:00,BizzBuzzNews,funding startup resume albeit lower pace physicswallah purplle unicorn startup,funding startup resume albeit lower pace physicswallah purplle unicorn startup
2022-06-11 10:00:58+00:00,theGaurav_Negi,physicswallah india first edtech unicorn youtube channel billiondollar company million subscriber youtube channel taught physic easy way physicswallah news unicorn youtube,physicswallah india first edtech unicorn youtube channel billion dollar company million subscribers youtube channel taught physics easy way physicswallah news unicorn youtube
2022-06-11 08:26:15+00:00,krishvsoni,alakh sir believe supremacy physicswallah,Alakh sir believe supremacy physicswallah
2022-06-11 07:57:23+00:00,NP_App,drawing salary r 5000 per month run family prayagraj rejecting job offer r 75 crore 29year old local alakhpandey raised 100 million funding edtech startup physicswallah,drawing salary r 5000 per month run family prayagraj rejecting job offer rs 75 crore 29 year old local alakh pandey raised 100 million funding edtech startup physicswallah
2022-06-11 04:09:47+00:00,jyotirai29,kar bhala toh ho bhala good good happen newton 3rd law physicswallah,"Car is in the condition of Taha, he is in the condition of good, good, love, Newton's show, if you go to him"
