,Date,User,Tweet
3370,2022-07-11 17:44:09+00:00,Akhilesh7353,"Thank you so much @AsitKumarrModi   Iam watching #Tmkoc since when Iam 11year old and today's episode is most favorite😍 and today I got emotional because when I saw our प्यार (pyar)  @PhysicswallahAP  sir and thank you for bringing pandey sir 
#PhysicsWallah  #TMKOC"
3371,2022-07-11 17:29:35+00:00,klassy_bk_,"fav teacher in fav show Alakh sir ❤️
#PhysicsWallah #TMKOC https://t.co/rxqAICQ2mp"
3372,2022-07-11 16:40:24+00:00,physics__wallah,"Phew, aapka Monday kaisa raha?

#physicswallah #LetsTalk"
3373,2022-07-11 16:31:04+00:00,Krishna_061002,"@PhysicswallahAP @AlakhWallah 
Alakh pandey in TMKOC @TMKOC_NTF  @AsitKumarrModi 
#physicswallah #TMKOC https://t.co/QjPmUFCBNp"
3374,2022-07-11 16:09:02+00:00,creative_rupesh,"Brilliant marketing strategy with good storyline from TMKOC makers. Reaced million of houses in minutes with outstanding and genuine story of aspirants. 
Good to see TMKOC working on real issues again.

Take a bow @PhysicswallahAP !!!🔥 

#TMKOC #AlakhPandey #PhysicsWallah"
3375,2022-07-11 15:39:24+00:00,Absolut11011497,"#Physicswallah on #TMKOC 
I am genuinely shocked seeing the marketing of physicswallah !! They did not spent a penny before and now when they have started they have begun with BANG !! Directly coming on television that also not ad but in an episode itself... wow just speechless"
3376,2022-07-11 15:33:06+00:00,TheSocialbait,"PhysicsWallah CEO, Alakh Pandey spotted on TMKOC!

#physicswallah #alakhpandey https://t.co/GQFxlQvoYj"
3377,2022-07-11 15:31:10+00:00,iamsky2211,"@PhysicsWalIah is rocking.
Saw him today in latest eps. Of #Tmkoc &amp; interview with Sandeep maheshwari and many more. 
Got to know abt him from my younger Bro.
♥️
#physicswallah #alakhpandey"
3378,2022-07-11 15:30:39+00:00,BeerTricepsGuy,"- What a day for PW Fans ❤️
- Alakh sir deserves all the respect and love, he is getting
#PhysicsWallah https://t.co/3VjCRiRJjL"
3379,2022-07-11 15:29:14+00:00,abhiksingh02,"Can anyone help me to reach out to needy kids or graduates who need guidance in their career. I can teach Physics, Maths and few computer science related courses... Absolutely free of cost #PW #PhysicsWallah #Inshorts #freetutorial #helpinghand"
3380,2022-07-11 15:27:34+00:00,vatanmalik45,#PhysicsWallah @physics__wallah #Alakhsir @TMKOC_NTF https://t.co/fzIhrnQjp9
3381,2022-07-11 15:24:13+00:00,mr_gkm,"#Alakhsir in TMKOC.. !!!😅

#PhysicsWallah #TMKOC"
3382,2022-07-11 15:22:07+00:00,PureniaYatharth,#TMKOC Physicswallah in TMKOC 🔥🔥🔥 #Physicswallah
3383,2022-07-11 15:18:05+00:00,SaLa84272906,#physicswallah#tmkoc
3384,2022-07-11 13:21:12+00:00,physics__wallah,"#MaaroDhaakadEntry
Right Preparation Se Pao Kaamyaabi
With YAKEEN 2023 Dropper Batch

Live Classes I 300+ DPPs with Solutions I Test Series I 

Limited Period Offer!
At Just ₹4200/- 

Jaldi Batch Join Karo!!

Register Here: https://t.co/DXw2S4c9YZ

#physicswallah #neet https://t.co/DvGsgiA9WA"
3385,2022-07-11 13:07:35+00:00,VikramS52765883,#PhysicsWallah  video aagyi haj trending me laao jaldi
3386,2022-07-11 11:07:14+00:00,Nileshk99462795,@PhysicswallahAP Sir please be CATwallah also. Hard to get good institute for CAT. #physicswallah #alakhpandeysir #physicswallah #CATexam
3387,2022-07-11 06:09:09+00:00,jurijkovalenok1,"Quantum or molecular physics? 
#physics #ElonMusk #PhysicsWallah #physicsfun #QuantumComputing  #art #artwork https://t.co/MaQQyIAyJC"
3388,2022-07-10 17:03:16+00:00,ChZoyab,"पैसे से क्या नहि हो सकता.
कुछ दिन का इंतज़ार करो @PhysicswallahAP सर के सिर के बाल तक निकल आएंगे😂😂।
#PhysicsWallah"
3389,2022-07-10 16:40:20+00:00,ShridharNirala,"@physics__wallah Anushka Mam 😍
#PhysicsWallah 
https://t.co/HE28uCWuAV"
3390,2022-07-10 16:04:12+00:00,vikasj218,@itsprtm #PhysicsWallah
3391,2022-07-10 15:57:59+00:00,PwLucknow,"Physics Wallah Vidyapeeth 
Pure Offline Mode Batches Now In Lucknow
Contact For More Details...
@pwlucknow 
#physicswallah #physicswallahalakhpandey #Vidyapeeth #pwvidyapeeth #Lucknow https://t.co/g9DcH2XVdc"
3392,2022-07-10 15:54:09+00:00,physics__wallah,"What's the first thing you have planned for your Monday Morning

#PhysicsWallah #MondayMood #mondayvibes #alakhsir"
3393,2022-07-10 13:14:40+00:00,AmanKum62188972,"@DainikBhaskar कुछ देर की खामोशी है फिर एक शोर आएगा 
आपका तो वक्त आया है  
इनका तो दौर आऐगा  
#ViratKohli #PhysicsWallah"
3394,2022-07-10 11:18:43+00:00,gamoni22,"When Alakh sir says"" hello bachho"" . ❤❤❤❤
#PhysicsWallah 
#Alakhpandey sir
#theywillrockit https://t.co/oqGEIn5epy"
3395,2022-07-10 09:59:03+00:00,Madanma40065503,👍 on @YouTube: Physics wallah helped this Girl 😦- Alakh Pandey | physics wallah kota video #shorts #physicswallah https://t.co/lkSrFv1EM4
3396,2022-07-09 17:59:14+00:00,PwLucknow,"Physics Wallah Vidyapeeth 
Now in lucknow 
Fully Offline Mode Classes 
Location- Very Soon
#pwvidyapeeth #pw #physicswallah #pwoffline #physics #launching https://t.co/dv8sCBBtJV"
3397,2022-07-09 17:37:17+00:00,yograj_kasar,@BeerBicepsGuy please call @PhysicswallahAP on TRS🙏🙏🙏 it would be a great value addition episode. We would love to see this combo. #PhysicsWallah #TRSeries
3398,2022-07-09 10:36:11+00:00,NtvBusinessIND,"YouTube Channel To A Billion Dollar Company — India’s First Profitable Edtech Unicorn

#PhysicsWallah #PW #edtech #nbusiness #business https://t.co/3ClTm7z7AT"
3399,2022-07-09 09:02:03+00:00,physics__wallah,"Hello Baccho 👋 

With many practice tests, apni preparation ko karo pakka 🤞! 
TEST SERIES 📚 hai toh revision ki tension nahi! 😎

Checkout the test series here 👇

AIM NEET 2.0: https://t.co/ODPV9r7Dma
RANKERS JEE 3.0: https://t.co/fKAKaZsvuT

#physicswallah #pw #jee #neet https://t.co/yDGvxSNNtj"
3400,2022-07-09 00:40:08+00:00,therjrajesh,"Saadi Apni Girl friend se krke dikhao tab kuch baat hain, 
Kya h ki, dusron ku girl friend se to 
Gharwale bhi krwa dete h... ❤️
- #PhysicsWallah"
3401,2022-07-08 17:18:01+00:00,Ru_Draa,"😌😌 milgyi original video 

#PhysicsWallah
#AnushkaMam https://t.co/pRZ1wp9xZh"
3402,2022-07-08 13:51:02+00:00,physics__wallah,"You got it buddy 🤞

#physicswallah #pw #Alakhsir https://t.co/acwVzPpATV"
3403,2022-07-08 13:34:49+00:00,Huzunnd,"@IOL #PhysicsWallah 
#PhalaPhalaFarmGate"
3404,2022-07-08 11:08:24+00:00,Deepika3911,"PW (Physics Wallah)* - India's Most Loved Educational Platform for Class 9th-12th in NEET| JEE| NDA| Boards Preparation. 

Use Code: *PW250* to get 250₹ discount nowww!!

Click on the link  for More Information👇

https://t.co/klaKOEGoqU

@PhysicswallahAP 
#today #PhysicsWallah"
3405,2022-07-08 09:46:33+00:00,RabinGyan,Liked on YouTube: Physics wallah helped this Girl 😦- Alakh Pandey | physics wallah kota video #shorts #physicswallah https://t.co/D2t4GE81KB
3406,2022-07-08 08:03:19+00:00,shashwat___18,"I am impressed by Physics Wala's way of living after having 8000 Crore net worth!
 #PhysicsWallah ⚫"
3407,2022-07-08 05:28:14+00:00,B_B_Banerjee,"One goes up must come down...
It's the time for a new Empire...

It's the downfall of @ALLENkota &amp; rise of @PhysicsWalIah 
#PhysicsWallah ❤️
https://t.co/1EJekMAFUJ"
3408,2022-07-07 17:18:25+00:00,raiankur161,What my phone looks like while studying and preparing for #JEE  #FOCUS #PhysicsWallah https://t.co/wcvEl6uIke
3409,2022-07-07 16:53:20+00:00,the_mystic_poet,"PW is just 💕💕💕
Alakh sir savage

#PhysicsWallah #alakhpandey #pwrevolution #NEET2022 https://t.co/LKZtWc7f3N"
3410,2022-07-07 16:52:39+00:00,Puru_here,"Alakh sir, a true Karma Yogi 💖🙏

#PhysicsWallah https://t.co/rmGWDHai5C"
3411,2022-07-07 16:38:51+00:00,indianwhale,"It is wrong to say a startup can go on losses for an indefinite period of time and still attain sustinable valuations.

Startups have time to start generating internal accruals only till the time the tide of liquidity does not run off.

#EdTech #PhysicsWallah #Byju https://t.co/rCPoXfH4eC"
3412,2022-07-07 14:39:34+00:00,ahmed_bar7,"TWO LEGENDS IN A SINGLE FRAME
#alakhpandey #PhysicsWallah #sandeepmaheshwari https://t.co/ZSdpOlw5Jg"
3413,2022-07-07 13:27:35+00:00,nancy_kasaudhan,"I was so mesmerized by the energy and aura of Alakh Pandey sir. So humble, so down to earth, and a true inspiration for all of us. Most probably, 7july is one of the best days of my life.🥰 
#sandeepmaheshwari #alakhpandey #PhysicsWallah"
3414,2022-07-07 13:19:53+00:00,physics__wallah,"Jab mission hai jabardast, toh tayari bhi honi chaiye jabardast.⚡

PW ke study material ke sath karo apni tayari ko full-proof. 😎

Get the modules 📚 here : https://t.co/7bNxJUOlh9

#physicswallah #Alakhsir #alakhpandey #pwstudymaterial #pw #jee #neet https://t.co/824wyhtpux"
3415,2022-07-07 12:38:33+00:00,self_studys,"NEET 2022 : Physics Wallah AIM Test Series with Answer Key Download PDF---https://t.co/Vs5KeBdIO2

#neetexam2022 #physicswallah #AIM #testseries #neetmocktest #downloadpdf https://t.co/ByrfLdsC29"
3416,2022-07-07 10:46:01+00:00,OjasavaChauras1,"Most awaited session 🥳🥳
..... #PhysicsWallah #sandeepmaheshwari #physics https://t.co/4NeIbNJic2"
3417,2022-07-07 07:15:40+00:00,MalayaSinha1,Found on YouTube: Hum Sirf TOPPER's Ko Padhane ke Liye Nahi Aaye 🙏 #Shorts #PhysicsWallah https://t.co/3gKvYO6Jcb
3418,2022-07-07 06:42:52+00:00,EntrepreneurIND,"P for Physics, P for Pandey! Meet Entrepreneur’s Startup’s Issue’s #CoverStar this July @PhysicswallahAP and his transition from a teacher, #YouTuber to an #Entrepreneur 

#alakhpandey #PhysicsWallah #unicorn #startup #edtech #PW https://t.co/tfST4ABHKk"
3419,2022-07-06 17:50:48+00:00,PrinceMinocha,PW motivation #physicswallah #alakhpandey #pw #pw_motivation #class10 #c... https://t.co/oaiSAVdLLm via @YouTube
3420,2022-07-06 07:39:27+00:00,pankajtomar2025,#PhysicsWallah #NeetugAspirants https://t.co/fdT96qzaHh
3421,2022-07-06 04:13:25+00:00,Abhinav11072003,"Ncert data based questions
What should be the answer ? #ncert
#NEETUG #NEETUG2022 #PhysicsWallah #nta
Correct answer in reply section 👇👇👇 https://t.co/MF4G6GGfzz"
3422,2022-07-06 03:19:04+00:00,SudhakarSolank4,"#physicswallah 
Sir you need a maharashtra latur please yaha ki fees 2 lakh he please need physics wallah"
3423,2022-07-06 02:35:18+00:00,Abhinav11072003,Important lines of ncert part 6 🧐🧐🧐#NEETUG2022    #NEETUG   #icar2022 #nta #PhysicsWallah #Cuet2022 https://t.co/d4F15Xe0fY
3424,2022-07-06 01:00:01+00:00,dna,"Meet #PhysicsWallah CEO #AlakhPandey: Turned down Rs 75 cr salary, built company valued at over Rs 8500 cr

https://t.co/wLhxFQusZX"
3425,2022-07-05 15:09:30+00:00,Vishal_01kr,"अपने हौसले के बल पर हम अपनी प्रतिभा दिखा देंगे भले कोई मंच ना दे हमको
हम मंच अपना बना लेंगे।
पढ़ लो चाहे कहीं से सिलेक्शन होगा यहीं से युद्ध का कंसेप्ट चमकेगा इन्हें कौन पढ़ाने वाला फिजिक्स वाला।
#PhysicsWallah 
#Alakhpandey https://t.co/eRjdyBdSz2"
3426,2022-07-05 14:51:24+00:00,physics__wallah,"Asli padhai PW Study Material ke saath poori hoti hai. Nahi to padhai adhuri, aur success bhi.

Buy now : https://t.co/7bNxJUOlh9

#physicswallah #Alakhsir #alakhpandey #pwstudymaterial https://t.co/FD6CTKHaEf"
3427,2022-07-05 12:24:53+00:00,PrakashK_Legal,"#Newton's 1st law, #example #PhysicsWallah https://t.co/KjkRvBLvJQ"
3428,2022-07-05 11:37:32+00:00,paramountnashik,"Top story ParamountNashik: @EntrepreneurIND: 'Take a sneak peek to find out who’s on the cover of Entrepreneur’s Startups issue this July. Here’s the #Teacher #Youtuber #AlakhPandey Co-founder and CEO of #PhysicsWallah
… https://t.co/NZXBTTldsB, see more https://t.co/Sjyp6GLxSE"
3429,2022-07-05 10:23:05+00:00,Kpdex718,"@PhysicswallahAP 
I want to talk to @PhysicswallahAP sir personally beacause I've got something very serious in my life ehich only he can solve. Please sir please try to talk to me 
#PhysicsWallah #alakhpandey sir
It's an humble request.."
3430,2022-07-05 08:09:59+00:00,EntrepreneurIND,"Take a sneak peek to find out who’s on the cover of Entrepreneur’s Startups issue this July. Here’s the #Teacher #Youtuber #AlakhPandey Co-founder and CEO of #PhysicsWallah
@PhysicswallahAP #EntrepreneurStartups https://t.co/gjHrUDpbjD"
3431,2022-07-05 05:55:14+00:00,Abhinav11072003,"Important lines of ncert that we may not have given attention, 👇👇👇have you ?🤔🤔#neet2022 #NEETUG #ncert #cuet2022 #PhysicsWallah #icar2022 https://t.co/HHCIzn1luB"
3432,2022-07-05 04:10:30+00:00,SimpalS73017956,"Great platform #PhysicsWallah 
Tribute to Alakh sir 🙏🏻🙇‍♀️..."
3433,2022-07-05 03:55:15+00:00,Vipinkumar2149,#alakhpandey #pw #sandeepmaheshwari @physics__wallah @PhysicswallahAP #physicswallah https://t.co/54WnoWAgDa
3434,2022-07-05 03:03:53+00:00,Abhinav11072003,amazing questions part 3#NEETUG 👇👇👇#NEETUG2022 #Cuet2022 #icar2022 #nta #PhysicsWallah https://t.co/PwStZgu1Rt
3435,2022-07-04 14:20:47+00:00,physics__wallah,"Keep studying baccho! Physics Wallah is here for you 

Check out our website: https://t.co/5MvXdBlmzK

#physicswallah #alakhsir https://t.co/X64nNYUnOB"
3436,2022-07-04 08:19:06+00:00,khiyaram_suthar,@cbseindia29 #physicswallah
3437,2022-07-04 07:12:19+00:00,JChoudh75724590,"@cbseindia29 one of the best and finest teachers is alakh sir and he should be awarded with National award 🤞🙌

#PhysicsWallah 
#alakhpandey"
3438,2022-07-04 03:34:59+00:00,35Maths,"Why #PhysicsWallah is not planning for a offline class of NDA. why only JEE  students are getting offline classes a defence aspirant needs an environment rather than spending time on screen
Dear #alakhpandey sir plzz do something for us as well
#PhysicsWallah #alakhpandey  
#NDA"
3439,2022-07-04 03:08:09+00:00,Abhinav11072003,amazing questions part 2 #NEETUG  #NEETUG2022  #Cuet2022 #icar2022  #NTA  #PhysicsWallah https://t.co/JR2KAcu8v8
3440,2022-07-04 03:07:23+00:00,shanugupta26,"#PhysicsWallah whatever your guys motive and passion towards a coaching centre for aspirants is totally commendable.. really 🤠 off to you..
Only around 35-40k fee for neet..
@dharam_pratap @vikas_bharti26 @Saurabh13742361 @Er_Ravi_mishra"
3441,2022-07-03 18:17:11+00:00,MeghaUpadhyay_,"https://t.co/lXwj1eG4yE

 Story on physics walah @PhysicswallahAP ..

#PhysicsWallah #alakhpandey https://t.co/bg7kan1BqJ"
3442,2022-07-03 08:45:16+00:00,dhruvntrivedi,"When for ICSE Board sir?????

@PhysicswallahAP @physics__wallah #PhysicsWallah #ICSE https://t.co/40LjbGGM9V"
3443,2022-07-03 08:16:37+00:00,Sayan08062344,"please.bohot important hai please 🙏🙏🙏🙏.
                       ----- You are the only hope 
#PhysicsWallah"
3444,2022-07-03 06:21:22+00:00,ChourikarParth,"Its high time to find Physicswallah of MBA too !! Huge no. of students preparing for CAT and other entrances.
Do you know any ? 

#CAT #competition #physicswallah"
3445,2022-07-03 04:40:55+00:00,Abhinav11072003,amazing questions part 1 #NEETUG #NEETUG2022 #Cuet2022 #icar2022 #nta #PhysicsWallah https://t.co/d5Imwq0Oiz
3446,2022-07-03 04:17:35+00:00,vaibhavVishalp7,"#NewProfilePic 
#LooksRare 
#love 
#humanity 
#PhotoOfTheDay 
#PhysicsWallah https://t.co/zAWkriit4b"
3447,2022-07-03 02:13:45+00:00,Heyshubham2,@PhysicswallahAP @SonuSood @timesofindia #PhysicsWallah
3448,2022-07-02 16:14:39+00:00,monozwala21,"@PhysicswallahAP Dear Sir, one of my frnd requested books from physics wallah for that payment was made but he only recieved registers not books. Please help..!!!
#PhysicsWallah"
3449,2022-07-02 14:05:14+00:00,ArunSon23792089,#PhysicsWallah #JEEMains2022 #NEET2022
3450,2022-07-02 14:03:46+00:00,ArunSon23792089,"Respected sir #PhysicsWallah 
Sir आपके app में सबसे बड़ी problem आपके टीम को contact करना है sir 
मैं 2 दिनों से contact करना चाह रहा हूँ पर हो नहीं पा रहा है My contact number 8227048033,Sir मुझे batch लेना है पर समझ नहीं आ रहा है Sir आप अपने app पे एक contact n क्यों नहीं देते"
3451,2022-07-02 10:39:59+00:00,Yuvrajyadavji,"#PWD #PhysicsWallah #vidyapeeth 
#kota @PhysicswallahAP https://t.co/2RitYWqGKQ"
3452,2022-07-02 09:31:23+00:00,Santosh96957538,"When you give more than what you get soon you will receive more than what you have given.
#Physicswallah #edtech #bhagwatgita"
3453,2022-07-02 09:29:09+00:00,MrRathour5,"@PhysicswallahAP 
@AlakhWallah 
@PSijairya 
@Tarunpw 

Sir ak help chaiea tha plz 

#PhysicsWallah 
#alakhpandey"
3454,2022-07-02 07:44:14+00:00,neuzmaxx,👍 on @YouTube: Physics wallah helped this Girl 😦- Alakh Pandey | physics wallah kota video #shorts #physicswallah https://t.co/hVTJxYiTTd
3455,2022-07-02 06:29:06+00:00,BusisiweMdadane,#PhalaPhalaFarmGate #PhysicsWallah
3456,2022-07-02 05:16:52+00:00,shreyas_9519,"Congratulation sir🎊🎊
 @PhysicswallahAP 

#alakhpandey #PhysicsWallah #REVOLUTION #40under40
#PhysicsWallahAlakhPandey https://t.co/oYHB4la1Tr"
3457,2022-07-02 04:24:26+00:00,prithvi43608095,👍 on @YouTube: Physics wallah helped this Girl 😦- Alakh Pandey | physics wallah kota video #shorts #physicswallah https://t.co/MahfZV8KRy
